title,Név,Krém,Íz,Test,Ár,Össz:,url
"Goriziana Caffé Aroma Piú - hamisítatlan olasz ízvilág, kedvező áron",Lorien,5.0,6.5,4.0,8.0,23.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1530:goriziana-caffe-aroma-piu-hamisitatlan-olasz-izvilag-kedvezo-aron&catid=43&Itemid=110
"Goriziana Caffé Aroma Piú - hamisítatlan olasz ízvilág, kedvező áron",Weinmaker,4.5,6.5,4.5,8.0,23.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1530:goriziana-caffe-aroma-piu-hamisitatlan-olasz-izvilag-kedvezo-aron&catid=43&Itemid=110
Moak Forte  - a klasszikus,Paljoc,4.5,6.5,4.5,6.0,21.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1525:moak-forte-a-klasszikus&catid=43&Itemid=110
Moak Forte  - a klasszikus,Monyesz,5.0,6.0,4.0,5.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1525:moak-forte-a-klasszikus&catid=43&Itemid=110
Moak Forte  - a klasszikus,Parci,4.0,6.0,4.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1525:moak-forte-a-klasszikus&catid=43&Itemid=110
Moak Forte  - a klasszikus,Lorien,5.0,7.0,4.0,6.5,22.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1525:moak-forte-a-klasszikus&catid=43&Itemid=110
Moak Forte  - a klasszikus,Weinmaker,5.0,6.5,4.0,6.0,21.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1525:moak-forte-a-klasszikus&catid=43&Itemid=110
Contador Aroma - többet tudna ha...,Paljoc,4.0,5.5,3.5,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1513:contador-aroma-tobbet-tudna-ha&catid=43&Itemid=110
Contador Aroma - többet tudna ha...,Monyesz,4.0,6.0,3.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1513:contador-aroma-tobbet-tudna-ha&catid=43&Itemid=110
Contador Aroma - többet tudna ha...,Parci,1.0,5.0,1.0,4.0,11.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1513:contador-aroma-tobbet-tudna-ha&catid=43&Itemid=110
Contador Aroma - többet tudna ha...,Lorien,4.5,5.5,4.5,6.0,20.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1513:contador-aroma-tobbet-tudna-ha&catid=43&Itemid=110
Contador Aroma - többet tudna ha...,Weinmaker,4.0,5.5,3.5,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1513:contador-aroma-tobbet-tudna-ha&catid=43&Itemid=110
"Moak Arabica - selymes csokoládé, fémdobozba zárva",Paljoc,4.5,7.5,4.0,7.5,23.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1509:moak-arabica-selymes-csokolade-femdobozba-zarva&catid=43&Itemid=110
"Moak Arabica - selymes csokoládé, fémdobozba zárva",Monyesz,4.0,8.0,4.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1509:moak-arabica-selymes-csokolade-femdobozba-zarva&catid=43&Itemid=110
"Moak Arabica - selymes csokoládé, fémdobozba zárva",Parci,4.5,8.0,4.5,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1509:moak-arabica-selymes-csokolade-femdobozba-zarva&catid=43&Itemid=110
"Moak Arabica - selymes csokoládé, fémdobozba zárva",Lorien,5.0,8.0,4.0,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1509:moak-arabica-selymes-csokolade-femdobozba-zarva&catid=43&Itemid=110
"Moak Arabica - selymes csokoládé, fémdobozba zárva",Weinmaker,4.5,8.0,4.5,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1509:moak-arabica-selymes-csokolade-femdobozba-zarva&catid=43&Itemid=110
Miscela D'oro Gusto Classico kávékóstoló,Paljoc,4.0,6.0,4.5,5.0,19.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1504:miscela-d-oro-gusto-classico-kavekostolo&catid=43&Itemid=110
Miscela D'oro Gusto Classico kávékóstoló,Monyesz,4.0,6.0,4.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1504:miscela-d-oro-gusto-classico-kavekostolo&catid=43&Itemid=110
Miscela D'oro Gusto Classico kávékóstoló,Parci,3.5,4.0,4.0,4.0,15.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1504:miscela-d-oro-gusto-classico-kavekostolo&catid=43&Itemid=110
Miscela D'oro Gusto Classico kávékóstoló,Lorien,5.0,5.5,4.5,4.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1504:miscela-d-oro-gusto-classico-kavekostolo&catid=43&Itemid=110
Miscela D'oro Gusto Classico kávékóstoló,Weinmaker,4.5,5.5,4.5,5.0,19.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1504:miscela-d-oro-gusto-classico-kavekostolo&catid=43&Itemid=110
Pacificaffé Yirgacheffe - az etióp jóbarát,Paljoc,4.0,8.0,4.0,8.5,24.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1500:pacificaffe-yirgacheffe-az-etiop-jobarat&catid=43&Itemid=110
Pacificaffé Yirgacheffe - az etióp jóbarát,Monyesz,4.0,9.0,4.0,8.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1500:pacificaffe-yirgacheffe-az-etiop-jobarat&catid=43&Itemid=110
Pacificaffé Yirgacheffe - az etióp jóbarát,Parci,3.0,8.0,4.0,8.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1500:pacificaffe-yirgacheffe-az-etiop-jobarat&catid=43&Itemid=110
Pacificaffé Yirgacheffe - az etióp jóbarát,Lorien,3.5,8.0,4.0,8.0,23.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1500:pacificaffe-yirgacheffe-az-etiop-jobarat&catid=43&Itemid=110
Pacificaffé Yirgacheffe - az etióp jóbarát,Weinmaker,4.0,9.0,4.0,9.0,26.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1500:pacificaffe-yirgacheffe-az-etiop-jobarat&catid=43&Itemid=110
Miscela D'oro Grand Crema kávékóstoló,Paljoc,4.5,6.5,4.5,6.0,21.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1498:miscela-d-oro-grand-crema-kavekostolo&catid=43&Itemid=110
Miscela D'oro Grand Crema kávékóstoló,Monyesz,4.0,5.0,4.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1498:miscela-d-oro-grand-crema-kavekostolo&catid=43&Itemid=110
Miscela D'oro Grand Crema kávékóstoló,Parci,3.0,5.0,3.0,5.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1498:miscela-d-oro-grand-crema-kavekostolo&catid=43&Itemid=110
Miscela D'oro Grand Crema kávékóstoló,Lorien,5.0,7.0,4.5,7.0,23.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1498:miscela-d-oro-grand-crema-kavekostolo&catid=43&Itemid=110
Miscela D'oro Grand Crema kávékóstoló,Weinmaker,4.5,6.5,4.5,7.0,22.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1498:miscela-d-oro-grand-crema-kavekostolo&catid=43&Itemid=110
Slitti Guatemala Antiqua Pastores kávékóstoló,Paljoc,2.5,3.5,2.5,3.0,11.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1485:slitti-guatemala-antiqua-pastores-kavekostolo&catid=43&Itemid=110
Slitti Guatemala Antiqua Pastores kávékóstoló,Monyesz,2.0,3.0,3.0,3.0,11.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1485:slitti-guatemala-antiqua-pastores-kavekostolo&catid=43&Itemid=110
Slitti Guatemala Antiqua Pastores kávékóstoló,Toobee,2.0,3.0,2.0,3.0,10.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1485:slitti-guatemala-antiqua-pastores-kavekostolo&catid=43&Itemid=110
Slitti Guatemala Antiqua Pastores kávékóstoló,Lorien,4.0,3.5,4.0,3.0,14.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1485:slitti-guatemala-antiqua-pastores-kavekostolo&catid=43&Itemid=110
Slitti Guatemala Antiqua Pastores kávékóstoló,Weinmaker,3.0,3.0,3.0,3.0,12.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1485:slitti-guatemala-antiqua-pastores-kavekostolo&catid=43&Itemid=110
Slitti Nicaragua Pacamara - a sötétség határán,Paljoc,2.5,4.0,3.0,3.0,12.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1479:slitti-nicaragua-pacamara-a-sotetseg-hataran&catid=43&Itemid=110
Slitti Nicaragua Pacamara - a sötétség határán,Monyesz,2.0,4.0,4.0,3.0,13.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1479:slitti-nicaragua-pacamara-a-sotetseg-hataran&catid=43&Itemid=110
Slitti Nicaragua Pacamara - a sötétség határán,Toobee,2.0,5.0,2.0,3.0,12.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1479:slitti-nicaragua-pacamara-a-sotetseg-hataran&catid=43&Itemid=110
Slitti Nicaragua Pacamara - a sötétség határán,Lorien,4.0,4.5,4.0,3.0,15.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1479:slitti-nicaragua-pacamara-a-sotetseg-hataran&catid=43&Itemid=110
Slitti Nicaragua Pacamara - a sötétség határán,Weinmaker,3.0,4.0,4.0,3.0,14.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1479:slitti-nicaragua-pacamara-a-sotetseg-hataran&catid=43&Itemid=110
Kapucziner Pápua Új-Guinea Peaberry single origin kóstoló,Paljoc,4.0,7.5,3.5,8.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1475:kapucziner-papua-uj-guinea-peaberry-single-origin-kostolo&catid=43&Itemid=110
Kapucziner Pápua Új-Guinea Peaberry single origin kóstoló,Monyesz,,,,,,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1475:kapucziner-papua-uj-guinea-peaberry-single-origin-kostolo&catid=43&Itemid=110
Kapucziner Pápua Új-Guinea Peaberry single origin kóstoló,Toobee,4.0,8.5,4.5,8.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1475:kapucziner-papua-uj-guinea-peaberry-single-origin-kostolo&catid=43&Itemid=110
Kapucziner Pápua Új-Guinea Peaberry single origin kóstoló,Lorien,3.0,7.5,3.5,8.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1475:kapucziner-papua-uj-guinea-peaberry-single-origin-kostolo&catid=43&Itemid=110
Kapucziner Pápua Új-Guinea Peaberry single origin kóstoló,Weinmaker,4.0,8.0,4.0,9.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1475:kapucziner-papua-uj-guinea-peaberry-single-origin-kostolo&catid=43&Itemid=110
Essse The Passion - egy korty narancsos csoki,Paljoc,4.0,6.5,5.0,6.5,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1473:essse-the-passion-egy-korty-narancsos-csoki&catid=43&Itemid=110
Essse The Passion - egy korty narancsos csoki,Monyesz,4.0,6.0,4.0,4.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1473:essse-the-passion-egy-korty-narancsos-csoki&catid=43&Itemid=110
Essse The Passion - egy korty narancsos csoki,Toobee,4.5,7.5,4.5,5.5,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1473:essse-the-passion-egy-korty-narancsos-csoki&catid=43&Itemid=110
Essse The Passion - egy korty narancsos csoki,Lorien,5.0,7.5,4.5,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1473:essse-the-passion-egy-korty-narancsos-csoki&catid=43&Itemid=110
Essse The Passion - egy korty narancsos csoki,Weinmaker,5.0,7.5,4.5,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1473:essse-the-passion-egy-korty-narancsos-csoki&catid=43&Itemid=110
Megkóstoltuk a Kapucziner Karib-tenger Gyöngye 100% arabica blendet,Paljoc,4.0,7.5,4.0,8.0,23.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1472:megkostoltuk-a-kapucziner-karib-tenger-gyongye-100-arabica-blendet&catid=43&Itemid=110
Megkóstoltuk a Kapucziner Karib-tenger Gyöngye 100% arabica blendet,Monyesz,4.0,7.0,4.0,8.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1472:megkostoltuk-a-kapucziner-karib-tenger-gyongye-100-arabica-blendet&catid=43&Itemid=110
Megkóstoltuk a Kapucziner Karib-tenger Gyöngye 100% arabica blendet,Toobee,4.0,8.0,4.0,9.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1472:megkostoltuk-a-kapucziner-karib-tenger-gyongye-100-arabica-blendet&catid=43&Itemid=110
Megkóstoltuk a Kapucziner Karib-tenger Gyöngye 100% arabica blendet,Lorien,4.0,8.0,3.5,9.0,24.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1472:megkostoltuk-a-kapucziner-karib-tenger-gyongye-100-arabica-blendet&catid=43&Itemid=110
Megkóstoltuk a Kapucziner Karib-tenger Gyöngye 100% arabica blendet,Weinmaker,4.0,8.0,4.0,9.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1472:megkostoltuk-a-kapucziner-karib-tenger-gyongye-100-arabica-blendet&catid=43&Itemid=110
Essse Masini - olaszos eszpresszó,Paljoc,5.0,7.0,5.0,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1460:essse-masini-olaszos-eszpresszo&catid=43&Itemid=110
Essse Masini - olaszos eszpresszó,Monyesz,4.0,7.0,4.0,7.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1460:essse-masini-olaszos-eszpresszo&catid=43&Itemid=110
Essse Masini - olaszos eszpresszó,Toobee,4.0,6.0,4.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1460:essse-masini-olaszos-eszpresszo&catid=43&Itemid=110
Essse Masini - olaszos eszpresszó,Lorien,5.0,7.5,4.0,6.5,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1460:essse-masini-olaszos-eszpresszo&catid=43&Itemid=110
Essse Masini - olaszos eszpresszó,Weinmaker,5.0,7.0,5.0,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1460:essse-masini-olaszos-eszpresszo&catid=43&Itemid=110
Cagliari Superoro kávékóstoló,Paljoc,4.0,7.0,4.5,6.0,21.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1456:cagliari-superoro-kavekostolo&catid=43&Itemid=110
Cagliari Superoro kávékóstoló,Monyesz,4.0,7.0,4.0,7.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1456:cagliari-superoro-kavekostolo&catid=43&Itemid=110
Cagliari Superoro kávékóstoló,Toobee,4.0,8.0,4.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1456:cagliari-superoro-kavekostolo&catid=43&Itemid=110
Cagliari Superoro kávékóstoló,Lorien,4.0,8.0,4.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1456:cagliari-superoro-kavekostolo&catid=43&Itemid=110
Cagliari Superoro kávékóstoló,Weinmaker,4.0,7.5,4.0,6.0,21.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1456:cagliari-superoro-kavekostolo&catid=43&Itemid=110
Puntin Caffe Super Bar - kávékóstoló,Paljoc,4.0,3.0,3.5,4.0,14.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1451:puntin-caffe-super-bar-kavekostolo&catid=43&Itemid=110
Puntin Caffe Super Bar - kávékóstoló,Monyesz,4.0,3.0,4.0,4.0,15.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1451:puntin-caffe-super-bar-kavekostolo&catid=43&Itemid=110
Puntin Caffe Super Bar - kávékóstoló,Toobee,4.0,5.0,5.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1451:puntin-caffe-super-bar-kavekostolo&catid=43&Itemid=110
Puntin Caffe Super Bar - kávékóstoló,Lorien,4.5,3.5,4.5,4.5,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1451:puntin-caffe-super-bar-kavekostolo&catid=43&Itemid=110
Puntin Caffe Super Bar - kávékóstoló,Weinmaker,4.0,3.0,4.0,4.0,15.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1451:puntin-caffe-super-bar-kavekostolo&catid=43&Itemid=110
Essse Selezione Essse - olasz válogatott,Paljoc,4.5,6.5,4.0,6.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1449:essse-selezione-essse-olasz-valogatott&catid=43&Itemid=110
Essse Selezione Essse - olasz válogatott,Monyesz,4.0,6.0,4.0,4.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1449:essse-selezione-essse-olasz-valogatott&catid=43&Itemid=110
Essse Selezione Essse - olasz válogatott,Toobee,5.0,6.5,4.0,5.0,20.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1449:essse-selezione-essse-olasz-valogatott&catid=43&Itemid=110
Essse Selezione Essse - olasz válogatott,Lorien,5.0,5.5,5.0,5.0,20.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1449:essse-selezione-essse-olasz-valogatott&catid=43&Itemid=110
Essse Selezione Essse - olasz válogatott,Weinmaker,4.0,6.5,4.0,6.0,20.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1449:essse-selezione-essse-olasz-valogatott&catid=43&Itemid=110
Puntin Caffe Isola D'oro - nem mind arany ami fénylik,Paljoc,4.0,5.0,4.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1447:puntin-caffe-isola-d-oro-nem-mind-arany-ami-fenylik&catid=43&Itemid=110
Puntin Caffe Isola D'oro - nem mind arany ami fénylik,Monyesz,4.0,4.0,4.0,4.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1447:puntin-caffe-isola-d-oro-nem-mind-arany-ami-fenylik&catid=43&Itemid=110
Puntin Caffe Isola D'oro - nem mind arany ami fénylik,Toobee,5.0,4.0,4.0,4.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1447:puntin-caffe-isola-d-oro-nem-mind-arany-ami-fenylik&catid=43&Itemid=110
Puntin Caffe Isola D'oro - nem mind arany ami fénylik,Lorien,4.0,5.5,4.5,6.5,20.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1447:puntin-caffe-isola-d-oro-nem-mind-arany-ami-fenylik&catid=43&Itemid=110
Puntin Caffe Isola D'oro - nem mind arany ami fénylik,Weinmaker,4.0,5.0,4.0,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1447:puntin-caffe-isola-d-oro-nem-mind-arany-ami-fenylik&catid=43&Itemid=110
Pascucci Decaffeinato - nagyszerű koffeinmentes kávé,Paljoc,4.5,6.5,5.0,7.5,23.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1445:pascucci-decaffeinato-nagyszeru-koffeinmentes-kave&catid=43&Itemid=110
Pascucci Decaffeinato - nagyszerű koffeinmentes kávé,Monyesz,5.0,7.0,4.0,8.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1445:pascucci-decaffeinato-nagyszeru-koffeinmentes-kave&catid=43&Itemid=110
Pascucci Decaffeinato - nagyszerű koffeinmentes kávé,Toobee,4.0,9.0,4.5,6.5,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1445:pascucci-decaffeinato-nagyszeru-koffeinmentes-kave&catid=43&Itemid=110
Pascucci Decaffeinato - nagyszerű koffeinmentes kávé,Lorien,4.0,6.5,4.5,7.5,22.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1445:pascucci-decaffeinato-nagyszeru-koffeinmentes-kave&catid=43&Itemid=110
Pascucci Decaffeinato - nagyszerű koffeinmentes kávé,Weinmaker,4.5,8.0,5.0,8.0,25.5,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1445:pascucci-decaffeinato-nagyszeru-koffeinmentes-kave&catid=43&Itemid=110
"Bazzara Pia Cerepuro 100% Arabica - aszalt gyümölcsök, kakaó ágyon",Paljoc,4.0,7.0,4.5,6.5,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1439:bazzara-pia-cerepuro-100-arabica-aszalt-gyumolcsok-kakao-agyon&catid=43&Itemid=110
"Bazzara Pia Cerepuro 100% Arabica - aszalt gyümölcsök, kakaó ágyon",Monyesz,4.0,7.0,4.0,7.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1439:bazzara-pia-cerepuro-100-arabica-aszalt-gyumolcsok-kakao-agyon&catid=43&Itemid=110
"Bazzara Pia Cerepuro 100% Arabica - aszalt gyümölcsök, kakaó ágyon",Toobee,4.5,7.5,4.5,6.5,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1439:bazzara-pia-cerepuro-100-arabica-aszalt-gyumolcsok-kakao-agyon&catid=43&Itemid=110
"Bazzara Pia Cerepuro 100% Arabica - aszalt gyümölcsök, kakaó ágyon",Lorien,4.5,7.5,4.5,7.5,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1439:bazzara-pia-cerepuro-100-arabica-aszalt-gyumolcsok-kakao-agyon&catid=43&Itemid=110
"Bazzara Pia Cerepuro 100% Arabica - aszalt gyümölcsök, kakaó ágyon",Weinmaker,4.5,7.5,4.5,6.5,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1439:bazzara-pia-cerepuro-100-arabica-aszalt-gyumolcsok-kakao-agyon&catid=43&Itemid=110
"Bazzara Dodici Gran Cru 100% Arabica - izgalom, minőség, stílus",Paljoc,5.0,10.0,5.0,8.0,28.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1436:bazzara-dodici-gran-cru-100-arabica-izgalom-minoseg-stilus&catid=43&Itemid=110
"Bazzara Dodici Gran Cru 100% Arabica - izgalom, minőség, stílus",Monyesz,4.0,8.0,4.0,8.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1436:bazzara-dodici-gran-cru-100-arabica-izgalom-minoseg-stilus&catid=43&Itemid=110
